fecha,indicativo,nombre,provincia,tmin,longitud,latitud,altitud
2021-01-10,0201D,BARCELONA,BARCELONA,5.4,2.2,41.39055555555556,6
2021-01-10,9091O,FORONDA-TXOKIZA,ARABA/ALAVA,-1.2,-2.735,42.88194444444444,513
2021-01-10,3365A,TALAVERA DE LA REINA,TOLEDO,-1.3,-4.863611111111111,39.95861111111111,372
2021-01-10,5298X,ANDÚJAR,JAEN,-0.3,-4.0633333333333335,38.02305555555555,202
2021-01-10,6000A,MELILLA,MELILLA,8,-2.956388888888889,35.27638888888889,52
2021-01-10,5973,CÁDIZ,CADIZ,5.1,-6.257777777777778,36.499722222222225,2
2021-01-10,2916A,VITIGUDINO,SALAMANCA,-2.5,-6.437777777777778,41.01138888888889,769
2021-01-10,2150H,"LA PINILLA, ESTACIÓN DE ESQUÍ",SEGOVIA,-11.6,-3.475277777777778,41.19194444444444,1798
2021-01-10,9771C,LLEIDA,LLEIDA,0.1,0.5980555555555556,41.626111111111115,185
2021-01-10,9390,DAROCA,ZARAGOZA,-2.2,-1.41,41.114444444444445,779
2021-01-10,2614,ZAMORA,ZAMORA,-2.5,-5.735277777777778,41.51555555555556,656
2021-01-10,1208H,"GIJÓN, PUERTO",ASTURIAS,5.1,-5.700833333333334,43.559999999999995,5
2021-01-10,1037Y,ZUMARRAGA,GIPUZKOA,-2,-2.3175,43.080000000000005,420
2021-01-10,4511C,JEREZ DE LOS CABALLEROS,BADAJOZ,,-6.765,38.29861111111111,381
2021-01-10,9001D,REINOSA,CANTABRIA,-1.1,-4.160555555555556,42.99194444444444,870
2021-01-10,8096,CUENCA,CUENCA,-5.8,-2.1319444444444446,40.06722222222223,948
2021-01-10,6325O,ALMERÍA AEROPUERTO,ALMERIA,5.6,-2.3569444444444447,36.84638888888889,21
2021-01-10,1542,PUERTO DE LEITARIEGOS,ASTURIAS,-9.3,-6.4141666666666675,42.994166666666665,1530
2021-01-10,1111X,SANTANDER,CANTABRIA,3.3,-3.8005555555555555,43.49111111111111,52
2021-01-10,4642E,"HUELVA, RONDA ESTE",HUELVA,2.3,-6.911666666666667,37.27833333333333,19
2021-01-10,2422,VALLADOLID,VALLADOLID,-1.7,-4.754444444444444,41.64083333333333,735
2021-01-10,5910,"ROTA, BASE NAVAL",CADIZ,3.8,-6.3325,36.638888888888886,21
2021-01-10,9091R,VITORIA GASTEIZ AEROPUERTO,ARABA/ALAVA,-0.7,-2.7327777777777778,42.871944444444445,513
2021-01-10,4549Y,AYAMONTE,HUELVA,4.6,-7.3950000000000005,37.19472222222222,2
2021-01-10,3130C,SIGÜENZA,GUADALAJARA,-7.3,-2.618055555555556,41.08638888888889,1005
2021-01-10,2737E,LAGUNAS DE SOMOZA,LEON,-6.5,-6.196666666666667,42.3775,1020
2021-01-10,1210X,CABO PEÑAS,ASTURIAS,4.5,-5.8486111111111105,43.655833333333334,100
2021-01-10,B954,"IBIZA, AEROPUERTO",ILLES BALEARS,6.6,1.3844444444444444,38.87638888888889,6
2021-01-10,3469A,CÁCERES,CACERES,-0.3,-6.338888888888889,39.47138888888889,394
2021-01-10,8050X,JÁVEA/ XÀBIA,ALICANTE,3.2,0.16777777777777778,38.78361111111111,15
2021-01-10,9262,PAMPLONA,NAVARRA,-0.8,-1.6383333333333332,42.81777777777778,450
2021-01-10,6001,TARIFA,CADIZ,3.5,-5.598888888888888,36.013888888888886,32
2021-01-10,9263D,"PAMPLONA, AEROPUERTO",NAVARRA,-2.1,-1.65,42.776944444444446,459
2021-01-10,3044X,CAÑIZARES,CUENCA,-4.1,-2.15,40.530277777777776,928
2021-01-10,3195,"MADRID, RETIRO",MADRID,-0.8,-3.6780555555555554,40.411944444444444,667
2021-01-10,B893,"MENORCA, AEROPUERTO",ILLES BALEARS,8,4.2155555555555555,39.85472222222222,91
2021-01-10,9573X,ALCAÑIZ,TERUEL,0,-0.14166666666666666,41.058055555555555,334
2021-01-10,7119B,CARAVACA DE LA CRUZ,MURCIA,-0.2,-1.8772222222222223,38.1025,643
2021-01-10,0255B,SANTA SUSANNA,BARCELONA,3.4,2.6969444444444446,41.65083333333333,40
2021-01-10,5612B,LA RODA DE ANDALUCÍA,SEVILLA,0,-4.77,37.19444444444444,410
